what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1493040096187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493040098746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041069898
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1493041073504
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041075058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041076528
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1493041079670
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1493041079682
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041079768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041086818
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1493041093062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041096643
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041096696
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041098007
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1493041098043
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1493041098043
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041100287
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493041109666
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493041109706
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041110019
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1493041110030
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493041116228
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1493041132409
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1493041134795
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041137912
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493041179700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493041181254
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1493041182712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041196096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041196247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041196316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041196562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041197733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041198675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041200213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041208252
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041208494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041209874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041210754
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041212243
error,log,,,"The program file specified in the launch configuration does not exist",1493041212281
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041212345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041213456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041217642
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041217879
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041219134
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041220030
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041221338
error,log,,,"The program file specified in the launch configuration does not exist",1493041221376
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041221421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041222387
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041224321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041225542
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1493041226738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041228562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041228820
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041230537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041258205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041261176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041265510
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041265748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041266786
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041278832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041312143
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1493041336004
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493041337570
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041356588
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041356830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041358304
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041359417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041361202
error,log,,,"The program file specified in the launch configuration does not exist",1493041361241
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041361281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041362391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041369883
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041370119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041371350
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041374555
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041375663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041378488
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041378731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041380142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041383128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041386297
error,log,,,"The program file specified in the launch configuration does not exist",1493041386340
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041386395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041387221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041389736
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041393393
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041397537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041442593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041464267
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041464512
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041465767
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493041478876
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493041480709
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493041482568
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493041483144
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041484407
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041484646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041486150
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493041489165
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493041491903
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041494257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041494915
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493041496692
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493041498461
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041509305
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041509544
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041510700
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041513562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041515539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041522598
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041522827
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041523897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041546054
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041550248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041570075
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041570344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041571479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041582385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041582627
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041583798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041604280
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041604528
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041605748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041622241
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041622493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041623448
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041634954
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041714765
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493041717324
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493041718519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493041723985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493041725153
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493041726305
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041737286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041737523
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041738580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041743036
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041743378
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041744430
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041749141
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041749765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041763096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041764571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041782507
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041782743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041783729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493041795699
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493041797224
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041818319
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041818558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041820412
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041825033
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041825403
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041825629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041825862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041826068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041826295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041826517
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041826749
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041826959
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041827389
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041827605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041827869
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041828119
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041828389
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041828673
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041828982
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041829414
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041829784
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041830157
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041830576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041830925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041831199
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041831525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041831817
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041832074
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041838800
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041839042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041840063
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041844626
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041844874
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041845795
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041848376
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041848754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493041849164
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493041850836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493041854983
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1493042320196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042320313
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042323856
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493042333609
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493042333642
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042334035
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1493042334050
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493042337182
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042367532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042367689
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042367751
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042368002
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042370104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042373035
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042373283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042374206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042387091
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042387336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042388592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042396918
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042408782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042416404
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042421609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042430598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042434830
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042439032
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042498621
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042500102
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042513069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042543946
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042580131
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493042580973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042589042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042589282
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042590203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042596868
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042597114
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042598253
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042599055
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042607479
error,log,,,"The program file specified in the launch configuration does not exist",1493042607520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042607557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493042609766
