what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043022707
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043023878
error,log,,,"The program file specified in the launch configuration does not exist",1493043023925
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043023968
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043024957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043030960
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043031192
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043032330
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043033063
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043034117
error,log,,,"The program file specified in the launch configuration does not exist",1493043034161
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043034201
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043036400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043054912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043055158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043056248
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1493043064091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043069729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043069976
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043070963
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043071711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043074726
error,log,,,"The program file specified in the launch configuration does not exist",1493043074767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043074814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043075762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043077552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043148770
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1493043169686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043171264
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043171506
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043172512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043173257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043175489
error,log,,,"The program file specified in the launch configuration does not exist",1493043175530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043175587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043176608
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043195234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043195473
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043196479
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043197207
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043198343
error,log,,,"The program file specified in the launch configuration does not exist",1493043198386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043198449
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043199546
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043203325
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043203572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043204445
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1493043222517
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1493043223940
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043225858
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043226107
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043227129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493043230054
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043230499
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1493043232226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043232930
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043248214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043248457
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043249828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493043261652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043262051
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1493043264435
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043265774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043272496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043272739
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043273594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493043282013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043282435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043285972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043286221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043287043
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043287802
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043289291
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493043307110
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043308461
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043317151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043317388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043318226
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043319287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043320440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043346497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043346737
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043347626
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043348439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043349720
error,log,,,"The program file specified in the launch configuration does not exist",1493043349762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043349797
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043377956
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1493043378542
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043382594
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493043485043
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493043485084
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043485320
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1493043485333
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493043486591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493043514006
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043516256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043516374
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043516453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043516702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043518791
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1493043599482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043633657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043702634
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1493043726147
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043731355
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043731601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043732654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043733740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043735936
error,log,,,"The program file specified in the launch configuration does not exist",1493043735973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043736006
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043737873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043741096
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043741334
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043741921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043743004
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043744330
error,log,,,"The program file specified in the launch configuration does not exist",1493043744370
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043744421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043745699
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043756734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043756967
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043757551
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493043766218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043766777
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493043769899
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043770455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043778115
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043778366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043779288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493043817779
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043818379
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043820200
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043820448
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043821370
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493043828251
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043829316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493043834927
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043835463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493043837512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043838022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043852041
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043852283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043853319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493043859005
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043859868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043861190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043863015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043863248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043864319
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043865049
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043867984
error,log,,,"The program file specified in the launch configuration does not exist",1493043868023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043868063
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043870682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1493043873362
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043874785
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043876011
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043876247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043877569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043885349
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043888280
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493043888676
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493043914428
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043961041
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043961464
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043962752
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493043967223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043968551
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043976165
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493043978589
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493043983970
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043985137
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493043986570
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493043987791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043990434
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043990680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493043991518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493043998561
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493044005852
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493044009068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493044011406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044012488
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044012730
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044013537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044029478
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044029729
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044030718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493044042004
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044043916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044208973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493044209820
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493044214028
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044217878
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1493044220845
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044232916
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1493044232943
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1493044232943
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493044233634
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1493044234488
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044237488
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044237513
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044262001
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1493044262029
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1493044262029
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1493044265916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044269389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044269420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044275687
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1493044275711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1493044275711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044280389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044282934
error,log,,,"The program file specified in the launch configuration does not exist",1493044288870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044288883
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044290241
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493044291005
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493044291090
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493044291091
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1493044291802
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493044295999
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493044296032
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1493044297865
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044300398
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044300432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044307473
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1493044307505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1493044307505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044319559
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044325123
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493044328000
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493044328077
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493044328077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044356727
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1493044420662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044420767
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1493044420782
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1493044421227
error,log,,,"The program file specified in the launch configuration does not exist",1493044424135
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493044424153
